D:\carsim\IMG\center_2017_07_16_23_06_18_767.jpg,D:\carsim\IMG\left_2017_07_16_23_06_18_767.jpg,D:\carsim\IMG\right_2017_07_16_23_06_18_767.jpg,0.1147553,1,0,30.19149
D:\carsim\IMG\center_2017_07_16_23_06_18_835.jpg,D:\carsim\IMG\left_2017_07_16_23_06_18_835.jpg,D:\carsim\IMG\right_2017_07_16_23_06_18_835.jpg,0,1,0,30.18811
D:\carsim\IMG\center_2017_07_16_23_06_18_908.jpg,D:\carsim\IMG\left_2017_07_16_23_06_18_908.jpg,D:\carsim\IMG\right_2017_07_16_23_06_18_908.jpg,0,1,0,30.19016
D:\carsim\IMG\center_2017_07_16_23_06_18_976.jpg,D:\carsim\IMG\left_2017_07_16_23_06_18_976.jpg,D:\carsim\IMG\right_2017_07_16_23_06_18_976.jpg,0,1,0,30.19041
D:\carsim\IMG\center_2017_07_16_23_06_19_047.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_047.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_047.jpg,0,1,0,30.19054
D:\carsim\IMG\center_2017_07_16_23_06_19_122.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_122.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_122.jpg,0.1,1,0,30.18834
D:\carsim\IMG\center_2017_07_16_23_06_19_198.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_198.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_198.jpg,0.25,1,0,30.17592
D:\carsim\IMG\center_2017_07_16_23_06_19_270.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_270.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_270.jpg,0.2295786,1,0,30.18653
D:\carsim\IMG\center_2017_07_16_23_06_19_341.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_341.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_341.jpg,0,1,0,30.18895
D:\carsim\IMG\center_2017_07_16_23_06_19_409.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_409.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_409.jpg,0,1,0,30.18987
D:\carsim\IMG\center_2017_07_16_23_06_19_479.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_479.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_479.jpg,0,1,0,30.19062
D:\carsim\IMG\center_2017_07_16_23_06_19_547.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_547.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_547.jpg,0,1,0,30.19076
D:\carsim\IMG\center_2017_07_16_23_06_19_617.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_617.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_617.jpg,0,1,0,30.19074
D:\carsim\IMG\center_2017_07_16_23_06_19_685.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_685.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_685.jpg,0,1,0,30.1908
D:\carsim\IMG\center_2017_07_16_23_06_19_754.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_754.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_754.jpg,0,1,0,30.191
D:\carsim\IMG\center_2017_07_16_23_06_19_823.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_823.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_823.jpg,0,1,0,30.19036
D:\carsim\IMG\center_2017_07_16_23_06_19_896.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_896.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_896.jpg,0,1,0,30.19049
D:\carsim\IMG\center_2017_07_16_23_06_19_968.jpg,D:\carsim\IMG\left_2017_07_16_23_06_19_968.jpg,D:\carsim\IMG\right_2017_07_16_23_06_19_968.jpg,0,1,0,30.19024
D:\carsim\IMG\center_2017_07_16_23_06_20_034.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_034.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_034.jpg,0,1,0,30.19003
D:\carsim\IMG\center_2017_07_16_23_06_20_104.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_104.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_104.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_20_179.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_179.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_179.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_06_20_249.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_249.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_249.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_20_317.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_317.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_317.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_20_385.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_385.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_385.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_20_459.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_459.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_459.jpg,0,1,0,30.19028
D:\carsim\IMG\center_2017_07_16_23_06_20_527.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_527.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_527.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_20_602.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_602.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_602.jpg,-0.05,1,0,30.1897
D:\carsim\IMG\center_2017_07_16_23_06_20_670.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_670.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_670.jpg,-0.2,1,0,30.17985
D:\carsim\IMG\center_2017_07_16_23_06_20_746.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_746.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_746.jpg,-0.2798507,1,0,30.17503
D:\carsim\IMG\center_2017_07_16_23_06_20_819.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_819.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_819.jpg,-0.06254145,1,0,30.1907
D:\carsim\IMG\center_2017_07_16_23_06_20_889.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_889.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_889.jpg,0,1,0,30.18925
D:\carsim\IMG\center_2017_07_16_23_06_20_964.jpg,D:\carsim\IMG\left_2017_07_16_23_06_20_964.jpg,D:\carsim\IMG\right_2017_07_16_23_06_20_964.jpg,0,1,0,30.19007
D:\carsim\IMG\center_2017_07_16_23_06_21_034.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_034.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_034.jpg,0,1,0,30.19026
D:\carsim\IMG\center_2017_07_16_23_06_21_104.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_104.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_104.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_21_176.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_176.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_176.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_21_250.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_250.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_250.jpg,0,1,0,30.19034
D:\carsim\IMG\center_2017_07_16_23_06_21_323.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_323.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_323.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_21_392.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_392.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_392.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_21_462.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_462.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_462.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_21_539.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_539.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_539.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_21_607.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_607.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_607.jpg,0,1,0,30.19027
D:\carsim\IMG\center_2017_07_16_23_06_21_684.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_684.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_684.jpg,0,1,0,30.19037
D:\carsim\IMG\center_2017_07_16_23_06_21_758.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_758.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_758.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_21_834.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_834.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_834.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_21_916.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_916.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_916.jpg,0,1,0,30.19033
D:\carsim\IMG\center_2017_07_16_23_06_21_990.jpg,D:\carsim\IMG\left_2017_07_16_23_06_21_990.jpg,D:\carsim\IMG\right_2017_07_16_23_06_21_990.jpg,0,1,0,30.1902
D:\carsim\IMG\center_2017_07_16_23_06_22_064.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_064.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_064.jpg,0,1,0,30.19004
D:\carsim\IMG\center_2017_07_16_23_06_22_137.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_137.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_137.jpg,0,1,0,30.1902
D:\carsim\IMG\center_2017_07_16_23_06_22_213.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_213.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_213.jpg,0,1,0,30.19009
D:\carsim\IMG\center_2017_07_16_23_06_22_280.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_280.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_280.jpg,0,1,0,30.18996
D:\carsim\IMG\center_2017_07_16_23_06_22_353.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_353.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_353.jpg,-0.1,1,0,30.18743
D:\carsim\IMG\center_2017_07_16_23_06_22_425.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_425.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_425.jpg,-0.3,1,0,30.16944
D:\carsim\IMG\center_2017_07_16_23_06_22_493.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_493.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_493.jpg,-0.45,1,0,30.15199
D:\carsim\IMG\center_2017_07_16_23_06_22_562.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_562.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_562.jpg,-0.2921824,1,0,30.18732
D:\carsim\IMG\center_2017_07_16_23_06_22_633.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_633.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_633.jpg,-0.1022506,1,0,30.19184
D:\carsim\IMG\center_2017_07_16_23_06_22_707.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_707.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_707.jpg,0,1,0,30.18922
D:\carsim\IMG\center_2017_07_16_23_06_22_781.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_781.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_781.jpg,0,1,0,30.18993
D:\carsim\IMG\center_2017_07_16_23_06_22_848.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_848.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_848.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_22_923.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_923.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_923.jpg,0,1,0,30.19119
D:\carsim\IMG\center_2017_07_16_23_06_22_996.jpg,D:\carsim\IMG\left_2017_07_16_23_06_22_996.jpg,D:\carsim\IMG\right_2017_07_16_23_06_22_996.jpg,0,1,0,30.19006
D:\carsim\IMG\center_2017_07_16_23_06_23_068.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_068.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_068.jpg,0,1,0,30.19028
D:\carsim\IMG\center_2017_07_16_23_06_23_142.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_142.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_142.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_06_23_216.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_216.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_216.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_23_289.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_289.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_289.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_06_23_360.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_360.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_360.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_23_433.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_433.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_433.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_23_507.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_507.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_507.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_06_23_583.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_583.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_583.jpg,0,1,0,30.1902
D:\carsim\IMG\center_2017_07_16_23_06_23_650.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_650.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_650.jpg,0,1,0,30.19034
D:\carsim\IMG\center_2017_07_16_23_06_23_737.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_737.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_737.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_23_804.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_804.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_804.jpg,0,1,0,30.19024
D:\carsim\IMG\center_2017_07_16_23_06_23_876.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_876.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_876.jpg,0,1,0,30.19032
D:\carsim\IMG\center_2017_07_16_23_06_23_952.jpg,D:\carsim\IMG\left_2017_07_16_23_06_23_952.jpg,D:\carsim\IMG\right_2017_07_16_23_06_23_952.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_24_020.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_020.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_020.jpg,-0.15,1,0,30.18422
D:\carsim\IMG\center_2017_07_16_23_06_24_092.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_092.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_092.jpg,-0.3,1,0,30.16927
D:\carsim\IMG\center_2017_07_16_23_06_24_161.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_161.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_161.jpg,-0.3293244,1,0,30.17569
D:\carsim\IMG\center_2017_07_16_23_06_24_228.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_228.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_228.jpg,-0.1465438,1,0,30.19196
D:\carsim\IMG\center_2017_07_16_23_06_24_296.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_296.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_296.jpg,0,1,0,30.18728
D:\carsim\IMG\center_2017_07_16_23_06_24_370.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_370.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_370.jpg,0,1,0,30.19012
D:\carsim\IMG\center_2017_07_16_23_06_24_440.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_440.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_440.jpg,0,1,0,30.19013
D:\carsim\IMG\center_2017_07_16_23_06_24_509.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_509.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_509.jpg,0,1,0,30.19026
D:\carsim\IMG\center_2017_07_16_23_06_24_582.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_582.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_582.jpg,-0.2,1,0,30.18108
D:\carsim\IMG\center_2017_07_16_23_06_24_649.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_649.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_649.jpg,-0.35,1,0,30.16457
D:\carsim\IMG\center_2017_07_16_23_06_24_719.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_719.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_719.jpg,-0.2315093,1,0,30.18755
D:\carsim\IMG\center_2017_07_16_23_06_24_790.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_790.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_790.jpg,-0.03585925,1,0,30.19038
D:\carsim\IMG\center_2017_07_16_23_06_24_863.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_863.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_863.jpg,0,1,0,30.18939
D:\carsim\IMG\center_2017_07_16_23_06_24_934.jpg,D:\carsim\IMG\left_2017_07_16_23_06_24_934.jpg,D:\carsim\IMG\right_2017_07_16_23_06_24_934.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_06_25_006.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_006.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_006.jpg,0,1,0,30.19023
D:\carsim\IMG\center_2017_07_16_23_06_25_079.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_079.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_079.jpg,0,1,0,30.19028
D:\carsim\IMG\center_2017_07_16_23_06_25_145.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_145.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_145.jpg,-0.15,1,0,30.18482
D:\carsim\IMG\center_2017_07_16_23_06_25_213.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_213.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_213.jpg,-0.3,1,0,30.1696
D:\carsim\IMG\center_2017_07_16_23_06_25_284.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_284.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_284.jpg,-0.3023761,1,0,30.17961
D:\carsim\IMG\center_2017_07_16_23_06_25_351.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_351.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_351.jpg,-0.1211461,1,0,30.19225
D:\carsim\IMG\center_2017_07_16_23_06_25_418.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_418.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_418.jpg,0,1,0,30.1875
D:\carsim\IMG\center_2017_07_16_23_06_25_486.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_486.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_486.jpg,0,1,0,30.18978
D:\carsim\IMG\center_2017_07_16_23_06_25_554.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_554.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_554.jpg,0,1,0,30.1902
D:\carsim\IMG\center_2017_07_16_23_06_25_621.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_621.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_621.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_06_25_690.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_690.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_690.jpg,0,1,0,30.19012
D:\carsim\IMG\center_2017_07_16_23_06_25_772.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_772.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_772.jpg,-0.2,1,0,30.18051
D:\carsim\IMG\center_2017_07_16_23_06_25_845.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_845.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_845.jpg,-0.4,1,0,30.15798
D:\carsim\IMG\center_2017_07_16_23_06_25_919.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_919.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_919.jpg,-0.6345927,1,0,30.12704
D:\carsim\IMG\center_2017_07_16_23_06_25_986.jpg,D:\carsim\IMG\left_2017_07_16_23_06_25_986.jpg,D:\carsim\IMG\right_2017_07_16_23_06_25_986.jpg,-0.4531292,1,0,30.17776
D:\carsim\IMG\center_2017_07_16_23_06_26_058.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_058.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_058.jpg,-0.2641325,1,0,30.19514
D:\carsim\IMG\center_2017_07_16_23_06_26_129.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_129.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_129.jpg,-0.2509088,1,0,30.19266
D:\carsim\IMG\center_2017_07_16_23_06_26_200.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_200.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_200.jpg,-0.4509088,1,0,30.17024
D:\carsim\IMG\center_2017_07_16_23_06_26_267.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_267.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_267.jpg,-0.6009089,1,0,30.1471
D:\carsim\IMG\center_2017_07_16_23_06_26_334.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_334.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_334.jpg,-0.5284795,1,0,30.17506
D:\carsim\IMG\center_2017_07_16_23_06_26_405.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_405.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_405.jpg,-0.2933022,1,0,30.19862
D:\carsim\IMG\center_2017_07_16_23_06_26_474.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_474.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_474.jpg,-0.1275596,1,0,30.19348
D:\carsim\IMG\center_2017_07_16_23_06_26_546.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_546.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_546.jpg,0,1,0,30.18893
D:\carsim\IMG\center_2017_07_16_23_06_26_619.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_619.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_619.jpg,0,1,0,30.19051
D:\carsim\IMG\center_2017_07_16_23_06_26_688.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_688.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_688.jpg,0,1,0,30.18952
D:\carsim\IMG\center_2017_07_16_23_06_26_759.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_759.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_759.jpg,0,1,0,30.19045
D:\carsim\IMG\center_2017_07_16_23_06_26_827.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_827.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_827.jpg,0,1,0,30.19007
D:\carsim\IMG\center_2017_07_16_23_06_26_898.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_898.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_898.jpg,0,1,0,30.18953
D:\carsim\IMG\center_2017_07_16_23_06_26_969.jpg,D:\carsim\IMG\left_2017_07_16_23_06_26_969.jpg,D:\carsim\IMG\right_2017_07_16_23_06_26_969.jpg,-0.2,1,0,30.18097
D:\carsim\IMG\center_2017_07_16_23_06_27_039.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_039.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_039.jpg,-0.4,1,0,30.1571
D:\carsim\IMG\center_2017_07_16_23_06_27_108.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_108.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_108.jpg,-0.3085651,1,0,30.18242
D:\carsim\IMG\center_2017_07_16_23_06_27_176.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_176.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_176.jpg,-0.1310899,1,0,30.19197
D:\carsim\IMG\center_2017_07_16_23_06_27_249.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_249.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_249.jpg,0,1,0,30.18819
D:\carsim\IMG\center_2017_07_16_23_06_27_325.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_325.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_325.jpg,0,1,0,30.19054
D:\carsim\IMG\center_2017_07_16_23_06_27_397.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_397.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_397.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_06_27_467.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_467.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_467.jpg,0,1,0,30.18896
D:\carsim\IMG\center_2017_07_16_23_06_27_541.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_541.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_541.jpg,0,1,0,30.19102
D:\carsim\IMG\center_2017_07_16_23_06_27_613.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_613.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_613.jpg,0,1,0,30.19064
D:\carsim\IMG\center_2017_07_16_23_06_27_684.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_684.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_684.jpg,-0.1,1,0,30.1877
D:\carsim\IMG\center_2017_07_16_23_06_27_751.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_751.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_751.jpg,-0.25,1,0,30.17455
D:\carsim\IMG\center_2017_07_16_23_06_27_820.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_820.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_820.jpg,-0.4166055,1,0,30.15679
D:\carsim\IMG\center_2017_07_16_23_06_27_891.jpg,D:\carsim\IMG\left_2017_07_16_23_06_27_891.jpg,D:\carsim\IMG\right_2017_07_16_23_06_27_891.jpg,-0.2239336,1,0,30.1902
